,,,TOTAL,,,
,,,Revenue,Sales,Customers,Price
Year,MONTH,Data Status,Thousand Dollars,Megawatthours,Count,Cents/kWh
2011,8,Final,39103869,372719829,145243220,10.491491
2011,9,Final,33570629,326247221,144832378,10.289936
2011,10,Final,28337160,288132886,144516255,9.8347538
2011,11,Final,26355444,275235164,144644581,9.5756093
2011,12,Final,28773637,301844197,145024799,9.5326123
2011,.,Final,371049086,3749846184,144508982,9.8950482
2012,1,Final,29878121,310975384,144599424,9.6078733
2012,2,Final,27479299,286982927,144463591,9.5752383
2012,3,Final,27015286,283731202,145331057,9.5214364
2012,4,Final,25650456,270759603,145094960,9.4735166
2012,5,Final,28637040,296968168,146116653,9.6431345
2012,6,Final,32948865,325159873,145441312,10.133128
2012,7,Final,38192982,370962702,145225134,10.295639
2012,8,Final,37628742,364784721,146085918,10.315328
2012,9,Final,32633936,318089709,144876858,10.25935
2012,10,Final,28315888,290735460,145683234,9.7393995
2012,11,Final,26650935,278211919,145326769,9.5793649
2012,12,Final,28655937,297288123,145278087,9.6391126
2012,.,Final,363687487,3694649791,145293583,9.8436254
2013,1,Final,30929236,320682929,146011377,9.6448027
2013,2,Final,28485324,291480364,145245699,9.7726392
2013,3,Final,28848561,297226031,146156589,9.7059337
2013,4,Final,26839364,277781907,145639969,9.6620273
2013,5,Final,28715324,289398433,146568836,9.9224186
2013,6,Final,33465128,320200661,146130251,10.451299
2013,7,Final,38360983,358700928,146522554,10.69442
2013,8,Final,37417830,353579594,146692952,10.582576
2013,9,Final,33726706,323477856,146120983,10.42628
2013,10,Final,29491570,294370259,147199915,10.018529
2013,11,Final,27562893,281494324,145982465,9.7916338
2013,12,Final,31214818,316474535,147186983,9.8632954
2013,.,Final,375057738,3724867821,146288214,10.069021
2014,1,Final,34538957,341238272,146660730,10.121654
2014,2,Final,31922399,308941133,146266104,10.332842
2014,3,Final,31086597,302388188,147011470,10.280361
2014,4,Final,27596392,275893667,146972211,10.002546
2014,5,Final,29753340,291420869,147103136,10.209749
2014,6,Final,34710244,322791980,147211584,10.753131
2014,7,Final,38766982,351523985,147859432,11.028261
2014,8,Final,38396161,351882992,147670538,10.911627
2014,9,Final,35406241,326907121,147567033,10.830673
2014,10,Final,30663368,296679784,148376677,10.33551
2014,11,Final,28919659,285412583,147293074,10.13258
2014,12,Final,31336069,309619693,148488351,10.120826
2014,.,Final,393096410,3764700267,147373362,10.441639
